dag_id,num_A_fi_gj,num_A_fj_gi,num_X_fi,num_X_fj,num_2D_arrays,num_1D_arrays,par_i,par_j,problem_size,num_nodes,num_edges,avg_degree,num_roots,num_leaves,depth,num_true_deps,num_anti_deps,num_output_deps,density
1782,8,0,5,8,8,13,1,0,1024,7,14,4.0,2,1,5,3,7,4,0.3333333333333333
1783,15,0,9,3,15,12,1,0,1024,9,18,4.0,2,1,7,6,9,3,0.25
1784,11,0,6,1,11,7,1,0,1024,6,12,4.0,1,1,6,5,5,2,0.4
1785,14,0,5,2,14,7,1,0,1024,7,14,4.0,1,1,6,5,4,5,0.3333333333333333
1786,15,0,8,4,15,12,1,0,1024,9,18,4.0,3,1,7,6,8,4,0.25
1787,14,0,11,5,14,16,1,0,1024,10,20,4.0,4,1,5,10,5,5,0.2222222222222222
1788,17,0,8,5,17,13,1,0,1024,10,20,4.0,3,1,6,7,6,7,0.2222222222222222
1789,8,0,8,5,8,13,1,0,1024,7,14,4.0,1,1,7,5,5,4,0.3333333333333333
1790,14,0,9,4,14,13,1,0,1024,9,18,4.0,2,1,5,3,8,7,0.25
1791,13,0,7,4,13,11,1,0,1024,8,16,4.0,2,1,6,6,6,4,0.2857142857142857
1792,6,0,9,6,6,15,1,0,1024,7,14,4.0,2,1,6,4,2,8,0.3333333333333333
1793,8,0,4,6,8,10,1,0,1024,6,12,4.0,2,1,5,2,4,6,0.4
1794,10,0,5,3,10,8,1,0,1024,6,12,4.0,1,1,6,4,4,4,0.4
1795,8,0,11,5,8,16,1,0,1024,8,16,4.0,2,1,5,4,4,8,0.2857142857142857
1796,18,0,8,4,18,12,1,0,1024,10,20,4.0,2,1,7,2,9,9,0.2222222222222222
1797,14,0,3,1,14,4,1,0,1024,6,12,4.0,2,1,5,4,5,3,0.4
1798,8,0,6,4,8,10,1,0,1024,6,12,4.0,1,1,6,5,2,5,0.4
1799,9,0,7,2,9,9,1,0,1024,6,12,4.0,2,1,5,4,4,4,0.4
1800,7,0,10,4,7,14,1,0,1024,7,14,4.0,1,1,5,7,4,3,0.3333333333333333
1801,10,0,9,5,10,14,1,0,1024,8,16,4.0,3,1,6,9,6,1,0.2857142857142857
1802,10,0,5,3,10,8,1,0,1024,6,12,4.0,1,1,6,3,5,4,0.4
1803,10,0,7,4,10,11,1,0,1024,7,14,4.0,2,1,5,6,3,5,0.3333333333333333
1804,9,0,8,4,9,12,1,0,1024,7,14,4.0,1,1,6,5,6,3,0.3333333333333333
1805,14,0,8,2,14,10,1,0,1024,8,16,4.0,2,1,5,7,5,4,0.2857142857142857
1806,12,0,5,1,12,6,1,0,1024,6,12,4.0,2,1,5,2,5,5,0.4
1807,10,0,8,3,10,11,1,0,1024,7,14,4.0,2,1,6,5,7,2,0.3333333333333333
1808,13,0,8,6,13,14,1,0,1024,9,18,4.0,3,1,6,8,4,6,0.25
1809,18,0,7,2,18,9,1,0,1024,9,18,4.0,3,1,4,3,8,7,0.25
1810,14,0,7,3,14,10,1,0,1024,8,16,4.0,2,1,6,4,5,7,0.2857142857142857
1811,7,0,11,3,7,14,1,0,1024,7,14,4.0,1,1,5,7,5,2,0.3333333333333333
1812,13,0,11,6,13,17,1,0,1024,10,20,4.0,2,1,7,5,7,8,0.2222222222222222
1813,14,0,5,5,14,10,1,0,1024,8,16,4.0,3,1,5,3,8,5,0.2857142857142857
1814,12,0,5,7,12,12,1,0,1024,8,16,4.0,3,1,5,4,5,7,0.2857142857142857
1815,13,0,9,5,13,14,1,0,1024,9,18,4.0,2,1,7,4,8,6,0.25
1816,16,0,4,4,16,8,1,0,1024,8,16,4.0,2,1,6,3,4,9,0.2857142857142857
1817,13,0,15,2,13,17,1,0,1024,10,20,4.0,4,1,6,7,9,4,0.2222222222222222
1818,17,0,2,2,17,4,1,0,1024,7,14,4.0,2,1,6,5,2,7,0.3333333333333333
1819,11,0,13,3,11,16,1,0,1024,9,18,4.0,2,1,7,3,6,9,0.25
1820,12,0,10,5,12,15,1,0,1024,9,18,4.0,2,1,7,7,5,6,0.25
1821,6,0,6,6,6,12,1,0,1024,6,12,4.0,1,1,6,4,4,4,0.4
1822,19,0,11,0,19,11,1,0,1024,10,20,4.0,2,1,7,5,5,10,0.2222222222222222
1823,15,0,11,4,15,15,1,0,1024,10,20,4.0,1,1,7,6,8,6,0.2222222222222222
1824,6,0,7,5,6,12,1,0,1024,6,12,4.0,2,1,5,7,3,2,0.4
1825,11,0,7,3,11,10,1,0,1024,7,14,4.0,1,1,6,1,7,6,0.3333333333333333
1826,8,0,6,4,8,10,1,0,1024,6,12,4.0,1,1,6,4,7,1,0.4
1827,11,0,9,7,11,16,1,0,1024,9,18,4.0,2,1,5,2,6,10,0.25
1828,10,0,7,4,10,11,1,0,1024,7,14,4.0,1,1,5,4,8,2,0.3333333333333333
1829,13,0,10,4,13,14,1,0,1024,9,18,4.0,3,1,6,8,4,6,0.25
1830,11,0,10,6,11,16,1,0,1024,9,18,4.0,3,1,6,4,7,7,0.25
1831,13,0,9,5,13,14,1,0,1024,9,18,4.0,1,1,7,6,5,7,0.25
1832,10,0,5,6,10,11,1,0,1024,7,14,4.0,1,1,7,2,10,2,0.3333333333333333
1833,18,0,11,1,18,12,1,0,1024,10,20,4.0,3,3,5,5,8,7,0.2222222222222222
1834,12,0,6,3,12,9,1,0,1024,7,14,4.0,2,1,6,3,5,6,0.3333333333333333
1835,7,0,5,6,7,11,1,0,1024,6,12,4.0,1,1,5,6,4,2,0.4
1836,13,0,7,1,13,8,1,0,1024,7,14,4.0,1,1,6,7,4,3,0.3333333333333333
1837,12,0,10,5,12,15,1,0,1024,9,18,4.0,2,1,8,4,4,10,0.25
1838,13,0,10,4,13,14,1,0,1024,9,18,4.0,3,1,6,4,7,7,0.25
1839,12,0,6,3,12,9,1,0,1024,7,14,4.0,2,1,6,5,6,3,0.3333333333333333
1840,12,0,10,2,12,12,1,0,1024,8,16,4.0,2,1,5,6,3,7,0.2857142857142857
1841,9,0,9,3,9,12,1,0,1024,7,14,4.0,2,1,5,4,8,2,0.3333333333333333
1842,14,0,8,2,14,10,1,0,1024,8,16,4.0,2,2,5,7,8,1,0.2857142857142857
1843,14,0,8,5,14,13,1,0,1024,9,18,4.0,2,1,6,5,5,8,0.25
1844,11,0,4,6,11,10,1,0,1024,7,14,4.0,2,1,6,2,1,11,0.3333333333333333
1845,15,0,10,5,15,15,1,0,1024,10,20,4.0,2,2,6,6,5,9,0.2222222222222222
1846,19,0,6,2,19,8,1,0,1024,9,18,4.0,2,1,6,7,4,7,0.25
1847,7,0,8,3,7,11,1,0,1024,6,12,4.0,1,1,5,2,5,5,0.4
1848,16,0,6,2,16,8,1,0,1024,8,16,4.0,2,1,6,2,10,4,0.2857142857142857
1849,8,0,5,5,8,10,1,0,1024,6,12,4.0,1,1,6,3,6,3,0.4
1850,15,0,10,5,15,15,1,0,1024,10,20,4.0,2,1,8,5,8,7,0.2222222222222222
1851,19,0,4,4,19,8,1,0,1024,9,18,4.0,3,2,6,9,4,5,0.25
1852,19,0,5,0,19,5,1,0,1024,8,16,4.0,2,1,5,6,5,5,0.2857142857142857
1853,8,0,4,6,8,10,1,0,1024,6,12,4.0,1,1,5,3,6,3,0.4
1854,8,0,8,5,8,13,1,0,1024,7,14,4.0,2,1,5,3,4,7,0.3333333333333333
1855,11,0,2,5,11,7,1,0,1024,6,12,4.0,2,1,5,1,6,5,0.4
1856,13,0,5,6,13,11,1,0,1024,8,16,4.0,2,1,5,6,4,6,0.2857142857142857
1857,14,0,10,3,14,13,1,0,1024,9,18,4.0,3,1,7,5,5,8,0.25
1858,11,0,15,4,11,19,1,0,1024,10,20,4.0,4,1,6,4,10,6,0.2222222222222222
1859,9,0,9,3,9,12,1,0,1024,7,14,4.0,2,1,5,4,6,4,0.3333333333333333
1860,10,0,6,2,10,8,1,0,1024,6,12,4.0,1,1,5,5,4,3,0.4
1861,12,0,5,1,12,6,1,0,1024,6,12,4.0,2,1,5,3,5,4,0.4
1862,15,0,12,3,15,15,1,0,1024,10,20,4.0,2,1,8,6,8,6,0.2222222222222222
1863,16,0,6,5,16,11,1,0,1024,9,18,4.0,1,1,6,9,7,2,0.25
1864,18,0,7,5,18,12,1,0,1024,10,20,4.0,3,1,7,6,9,5,0.2222222222222222
1865,14,0,10,3,14,13,1,0,1024,9,18,4.0,2,1,6,4,7,7,0.25
1866,13,0,7,4,13,11,1,0,1024,8,16,4.0,2,1,7,6,6,4,0.2857142857142857
1867,16,0,11,3,16,14,1,0,1024,10,20,4.0,2,1,5,6,4,10,0.2222222222222222
1868,11,0,8,5,11,13,1,0,1024,8,16,4.0,3,1,5,5,5,6,0.2857142857142857
1869,11,0,10,3,11,13,1,0,1024,8,16,4.0,1,1,8,6,2,8,0.2857142857142857
1870,17,0,6,4,17,10,1,0,1024,9,18,4.0,2,1,7,8,3,7,0.25
1871,9,0,3,6,9,9,1,0,1024,6,12,4.0,2,1,5,4,3,5,0.4
1872,13,0,2,3,13,5,1,0,1024,6,12,4.0,1,1,5,4,5,3,0.4
1873,16,0,11,3,16,14,1,0,1024,10,20,4.0,3,1,6,9,5,6,0.2222222222222222
1874,14,0,5,2,14,7,1,0,1024,7,14,4.0,3,1,5,5,4,5,0.3333333333333333
1875,15,0,3,6,15,9,1,0,1024,8,16,4.0,1,1,7,4,6,6,0.2857142857142857
1876,14,0,10,3,14,13,1,0,1024,9,18,4.0,3,1,6,5,7,6,0.25
1877,4,0,8,9,4,17,1,0,1024,7,14,4.0,1,1,5,5,4,5,0.3333333333333333
1878,10,0,5,3,10,8,1,0,1024,6,12,4.0,2,1,5,2,5,5,0.4
1879,10,0,11,3,10,14,1,0,1024,8,16,4.0,2,1,6,9,3,4,0.2857142857142857
1880,12,0,11,1,12,12,1,0,1024,8,16,4.0,1,1,7,11,2,3,0.2857142857142857
1881,16,0,11,3,16,14,1,0,1024,10,20,4.0,1,2,7,9,4,7,0.2222222222222222
1882,12,0,6,3,12,9,1,0,1024,7,14,4.0,1,1,5,3,4,7,0.3333333333333333
1883,10,0,7,4,10,11,1,0,1024,7,14,4.0,1,1,7,6,4,4,0.3333333333333333
1884,16,0,8,3,16,11,1,0,1024,9,18,4.0,3,1,6,6,3,9,0.25
1885,12,0,9,3,12,12,1,0,1024,8,16,4.0,2,1,6,4,7,5,0.2857142857142857
1886,15,0,13,2,15,15,1,0,1024,10,20,4.0,1,1,8,9,3,8,0.2222222222222222
1887,16,0,9,5,16,14,1,0,1024,10,20,4.0,2,1,7,11,6,3,0.2222222222222222
1888,19,0,7,4,19,11,1,0,1024,10,20,4.0,4,1,6,6,7,7,0.2222222222222222
1889,7,0,11,3,7,14,1,0,1024,7,14,4.0,2,1,5,4,6,4,0.3333333333333333
1890,11,0,7,0,11,7,1,0,1024,6,12,4.0,2,1,5,6,3,3,0.4
1891,13,0,9,5,13,14,1,0,1024,9,18,4.0,3,1,5,7,5,6,0.25
1892,8,0,8,2,8,10,1,0,1024,6,12,4.0,2,1,5,5,2,5,0.4
1893,9,0,6,3,9,9,1,0,1024,6,12,4.0,1,1,6,4,6,2,0.4
1894,18,0,7,5,18,12,1,0,1024,10,20,4.0,2,2,5,5,10,5,0.2222222222222222
1895,15,0,8,7,15,15,1,0,1024,10,20,4.0,2,1,6,9,8,3,0.2222222222222222
1896,10,0,8,0,10,8,1,0,1024,6,12,4.0,1,1,5,4,5,3,0.4
1897,14,0,10,6,14,16,1,0,1024,10,20,4.0,3,1,6,10,2,8,0.2222222222222222
1898,13,0,9,5,13,14,1,0,1024,9,18,4.0,2,1,7,6,8,4,0.25
1899,10,0,10,4,10,14,1,0,1024,8,16,4.0,3,1,5,4,5,7,0.2857142857142857
1900,6,0,9,3,6,12,1,0,1024,6,12,4.0,2,1,5,2,5,5,0.4
1901,13,0,10,4,13,14,1,0,1024,9,18,4.0,2,1,7,7,6,5,0.25
1902,14,0,9,7,14,16,1,0,1024,10,20,4.0,2,2,6,7,5,8,0.2222222222222222
1903,8,0,8,2,8,10,1,0,1024,6,12,4.0,1,1,6,0,7,5,0.4
1904,8,0,7,6,8,13,1,0,1024,7,14,4.0,2,1,5,5,6,3,0.3333333333333333
1905,18,0,10,2,18,12,1,0,1024,10,20,4.0,3,1,6,4,6,10,0.2222222222222222
1906,12,0,5,1,12,6,1,0,1024,6,12,4.0,2,1,5,2,4,6,0.4
1907,10,0,9,2,10,11,1,0,1024,7,14,4.0,2,1,6,8,3,3,0.3333333333333333
1908,8,0,9,4,8,13,1,0,1024,7,14,4.0,1,1,5,9,1,4,0.3333333333333333
1909,12,0,8,4,12,12,1,0,1024,8,16,4.0,1,2,6,6,8,2,0.2857142857142857
1910,14,0,8,5,14,13,1,0,1024,9,18,4.0,4,2,4,4,10,4,0.25
1911,16,0,12,2,16,14,1,0,1024,10,20,4.0,2,1,6,6,5,9,0.2222222222222222
1912,11,0,3,4,11,7,1,0,1024,6,12,4.0,1,1,6,5,4,3,0.4
1913,9,0,11,4,9,15,1,0,1024,8,16,4.0,2,1,6,2,8,6,0.2857142857142857
1914,13,0,7,7,13,14,1,0,1024,9,18,4.0,3,1,6,6,5,7,0.25
1915,16,0,12,2,16,14,1,0,1024,10,20,4.0,3,3,5,9,3,8,0.2222222222222222
1916,10,0,8,9,10,17,1,0,1024,9,18,4.0,1,1,8,7,5,6,0.25
1917,14,0,8,5,14,13,1,0,1024,9,18,4.0,3,1,7,9,2,7,0.25
1918,15,0,14,1,15,15,1,0,1024,10,20,4.0,3,1,8,7,6,7,0.2222222222222222
1919,19,0,7,4,19,11,1,0,1024,10,20,4.0,2,2,6,6,4,10,0.2222222222222222
1920,8,0,6,4,8,10,1,0,1024,6,12,4.0,2,1,5,2,1,9,0.4
1921,13,0,8,9,13,17,1,0,1024,10,20,4.0,2,2,7,6,8,6,0.2222222222222222
1922,17,0,8,5,17,13,1,0,1024,10,20,4.0,2,1,8,4,8,8,0.2222222222222222
1923,13,0,6,2,13,8,1,0,1024,7,14,4.0,1,1,6,6,4,4,0.3333333333333333
1924,7,0,7,4,7,11,1,0,1024,6,12,4.0,2,1,5,5,3,4,0.4
1925,11,0,8,2,11,10,1,0,1024,7,14,4.0,1,1,6,5,7,2,0.3333333333333333
1926,14,0,7,6,14,13,1,0,1024,9,18,4.0,1,1,8,7,5,6,0.25
1927,14,0,7,6,14,13,1,0,1024,9,18,4.0,2,1,7,5,5,8,0.25
1928,14,0,7,3,14,10,1,0,1024,8,16,4.0,3,1,5,5,7,4,0.2857142857142857
1929,9,0,9,0,9,9,1,0,1024,6,12,4.0,1,1,5,6,5,1,0.4
1930,15,0,4,2,15,6,1,0,1024,7,14,4.0,2,1,6,4,9,1,0.3333333333333333
1931,10,0,5,3,10,8,1,0,1024,6,12,4.0,2,1,5,4,5,3,0.4
1932,13,0,10,1,13,11,1,0,1024,8,16,4.0,2,1,7,6,3,7,0.2857142857142857
1933,9,0,8,1,9,9,1,0,1024,6,12,4.0,1,1,6,5,4,3,0.4
1934,14,0,12,4,14,16,1,0,1024,10,20,4.0,3,2,6,7,7,6,0.2222222222222222
1935,8,0,14,5,8,19,1,0,1024,9,18,4.0,1,1,8,9,2,7,0.25
1936,9,0,11,4,9,15,1,0,1024,8,16,4.0,3,1,6,4,8,4,0.2857142857142857
1937,14,0,5,5,14,10,1,0,1024,8,16,4.0,2,1,7,6,4,6,0.2857142857142857
1938,8,0,7,3,8,10,1,0,1024,6,12,4.0,1,1,6,2,4,6,0.4
1939,14,0,8,5,14,13,1,0,1024,9,18,4.0,1,2,6,2,5,11,0.25
1940,10,0,4,4,10,8,1,0,1024,6,12,4.0,1,1,5,6,2,4,0.4
1941,14,0,11,5,14,16,1,0,1024,10,20,4.0,3,1,5,5,7,8,0.2222222222222222
1942,7,0,6,5,7,11,1,0,1024,6,12,4.0,1,1,6,3,6,3,0.4
1943,6,0,6,6,6,12,1,0,1024,6,12,4.0,2,1,5,6,4,2,0.4
1944,12,0,9,3,12,12,1,0,1024,8,16,4.0,3,2,5,1,13,2,0.2857142857142857
1945,17,0,6,7,17,13,1,0,1024,10,20,4.0,2,1,9,6,6,8,0.2222222222222222
1946,15,0,6,6,15,12,1,0,1024,9,18,4.0,2,1,6,7,4,7,0.25
1947,12,0,6,3,12,9,1,0,1024,7,14,4.0,2,2,5,2,9,3,0.3333333333333333
1948,13,0,7,7,13,14,1,0,1024,9,18,4.0,3,2,6,3,6,9,0.25
1949,18,0,9,3,18,12,1,0,1024,10,20,4.0,1,2,6,5,5,10,0.2222222222222222
1950,13,0,11,3,13,14,1,0,1024,9,18,4.0,2,1,6,4,8,6,0.25
1951,11,0,8,2,11,10,1,0,1024,7,14,4.0,2,1,5,7,4,3,0.3333333333333333
1952,15,0,6,3,15,9,1,0,1024,8,16,4.0,2,2,6,7,3,6,0.2857142857142857
1953,12,0,6,3,12,9,1,0,1024,7,14,4.0,1,1,6,5,3,6,0.3333333333333333
1954,19,0,5,6,19,11,1,0,1024,10,20,4.0,3,2,7,6,9,5,0.2222222222222222
1955,8,0,8,5,8,13,1,0,1024,7,14,4.0,1,1,7,6,6,2,0.3333333333333333
1956,9,0,6,3,9,9,1,0,1024,6,12,4.0,1,1,5,2,7,3,0.4
1957,13,0,11,3,13,14,1,0,1024,9,18,4.0,3,2,7,7,3,8,0.25
1958,14,0,6,4,14,10,1,0,1024,8,16,4.0,2,1,7,3,7,6,0.2857142857142857
1959,13,0,4,4,13,8,1,0,1024,7,14,4.0,3,1,5,3,6,5,0.3333333333333333
1960,7,0,9,5,7,14,1,0,1024,7,14,4.0,1,1,6,5,4,5,0.3333333333333333
1961,14,0,12,1,14,13,1,0,1024,9,18,4.0,1,1,7,6,5,7,0.25
1962,16,0,7,4,16,11,1,0,1024,9,18,4.0,3,1,7,3,7,8,0.25
1963,8,0,9,1,8,10,1,0,1024,6,12,4.0,1,1,6,3,6,3,0.4
1964,7,0,7,7,7,14,1,0,1024,7,14,4.0,1,1,6,4,5,5,0.3333333333333333
1965,8,0,7,3,8,10,1,0,1024,6,12,4.0,2,1,5,3,4,5,0.4
1966,13,0,13,1,13,14,1,0,1024,9,18,4.0,2,1,7,7,8,3,0.25
1967,12,0,10,5,12,15,1,0,1024,9,18,4.0,2,1,5,6,7,5,0.25
1968,13,0,9,2,13,11,1,0,1024,8,16,4.0,1,1,6,8,2,6,0.2857142857142857
1969,7,0,6,5,7,11,1,0,1024,6,12,4.0,2,1,5,4,4,4,0.4
1970,17,0,6,7,17,13,1,0,1024,10,20,4.0,3,2,5,9,6,5,0.2222222222222222
1971,10,0,5,3,10,8,1,0,1024,6,12,4.0,1,1,6,3,5,4,0.4
1972,11,0,4,6,11,10,1,0,1024,7,14,4.0,3,1,4,4,6,4,0.3333333333333333
1973,13,0,8,3,13,11,1,0,1024,8,16,4.0,3,1,5,4,6,6,0.2857142857142857
1974,9,0,8,4,9,12,1,0,1024,7,14,4.0,1,2,6,4,6,4,0.3333333333333333
1975,16,0,12,2,16,14,1,0,1024,10,20,4.0,2,1,6,7,6,7,0.2222222222222222
1976,13,0,8,3,13,11,1,0,1024,8,16,4.0,2,1,5,5,7,4,0.2857142857142857
1977,10,0,9,8,10,17,1,0,1024,9,18,4.0,3,1,7,0,8,10,0.25
1978,10,0,10,1,10,11,1,0,1024,7,14,4.0,2,1,5,3,8,3,0.3333333333333333
1979,8,0,4,6,8,10,1,0,1024,6,12,4.0,1,1,5,4,2,6,0.4
1980,11,0,6,7,11,13,1,0,1024,8,16,4.0,1,1,7,4,6,6,0.2857142857142857
1981,11,0,9,4,11,13,1,0,1024,8,16,4.0,1,1,6,4,5,7,0.2857142857142857
1982,11,0,9,4,11,13,1,0,1024,8,16,4.0,2,1,6,5,6,5,0.2857142857142857
1983,9,0,15,6,9,21,1,0,1024,10,20,4.0,3,1,8,7,3,10,0.2222222222222222
1984,18,0,9,3,18,12,1,0,1024,10,20,4.0,2,2,7,7,7,6,0.2222222222222222
1985,18,0,7,2,18,9,1,0,1024,9,18,4.0,1,1,6,6,8,4,0.25
1986,9,0,5,4,9,9,1,0,1024,6,12,4.0,1,1,5,6,4,2,0.4
1987,15,0,13,2,15,15,1,0,1024,10,20,4.0,4,1,6,5,8,7,0.2222222222222222
1988,11,0,6,1,11,7,1,0,1024,6,12,4.0,1,1,6,5,4,3,0.4
1989,12,0,7,5,12,12,1,0,1024,8,16,4.0,2,2,5,7,5,4,0.2857142857142857
1990,18,0,4,8,18,12,1,0,1024,10,20,4.0,3,1,6,5,7,8,0.2222222222222222
1991,14,0,6,4,14,10,1,0,1024,8,16,4.0,2,1,7,7,4,5,0.2857142857142857
1992,10,0,6,2,10,8,1,0,1024,6,12,4.0,1,1,5,3,3,6,0.4
1993,13,0,7,1,13,8,1,0,1024,7,14,4.0,1,1,6,4,9,1,0.3333333333333333
1994,8,0,9,7,8,16,1,0,1024,8,16,4.0,1,1,8,6,4,6,0.2857142857142857
1995,11,0,11,5,11,16,1,0,1024,9,18,4.0,3,1,5,6,9,3,0.25
1996,12,0,5,7,12,12,1,0,1024,8,16,4.0,2,1,6,6,6,4,0.2857142857142857
1997,10,0,10,1,10,11,1,0,1024,7,14,4.0,2,1,6,7,4,3,0.3333333333333333
1998,9,0,6,3,9,9,1,0,1024,6,12,4.0,1,1,6,5,5,2,0.4
1999,17,0,13,0,17,13,1,0,1024,10,20,4.0,3,1,7,7,9,4,0.2222222222222222
2000,11,0,1,6,11,7,1,0,1024,6,12,4.0,1,1,6,6,1,5,0.4
2001,14,0,6,7,14,13,1,0,1024,9,18,4.0,3,1,6,5,8,5,0.25
2002,12,0,4,2,12,6,1,0,1024,6,12,4.0,2,1,5,6,3,3,0.4
2003,13,0,6,2,13,8,1,0,1024,7,14,4.0,2,1,6,5,2,7,0.3333333333333333
2004,11,0,8,2,11,10,1,0,1024,7,14,4.0,1,1,6,4,4,6,0.3333333333333333
2005,19,0,8,3,19,11,1,0,1024,10,20,4.0,2,1,8,4,8,8,0.2222222222222222
2006,19,0,4,4,19,8,1,0,1024,9,18,4.0,2,1,7,9,4,5,0.25
2007,10,0,5,3,10,8,1,0,1024,6,12,4.0,2,1,5,4,3,5,0.4
2008,10,0,7,4,10,11,1,0,1024,7,14,4.0,1,1,6,6,6,2,0.3333333333333333
2009,14,0,8,2,14,10,1,0,1024,8,16,4.0,2,1,6,6,4,6,0.2857142857142857
2010,9,0,6,3,9,9,1,0,1024,6,12,4.0,1,1,5,6,2,4,0.4
2011,9,0,6,3,9,9,1,0,1024,6,12,4.0,2,1,4,5,4,3,0.4
2012,11,0,6,4,11,10,1,0,1024,7,14,4.0,2,1,6,4,4,6,0.3333333333333333
2013,14,0,10,6,14,16,1,0,1024,10,20,4.0,2,2,6,7,6,7,0.2222222222222222
2014,19,0,5,6,19,11,1,0,1024,10,20,4.0,3,1,7,9,4,7,0.2222222222222222
2015,14,0,11,5,14,16,1,0,1024,10,20,4.0,2,1,6,9,4,7,0.2222222222222222
2016,16,0,7,7,16,14,1,0,1024,10,20,4.0,3,2,8,6,10,4,0.2222222222222222
2017,11,0,3,4,11,7,1,0,1024,6,12,4.0,1,1,6,6,4,2,0.4
2018,16,0,10,4,16,14,1,0,1024,10,20,4.0,4,1,4,9,5,6,0.2222222222222222
2019,13,0,11,6,13,17,1,0,1024,10,20,4.0,2,1,7,7,7,6,0.2222222222222222
2020,11,0,8,2,11,10,1,0,1024,7,14,4.0,2,1,5,3,8,3,0.3333333333333333
2021,14,0,1,6,14,7,1,0,1024,7,14,4.0,1,1,7,3,6,5,0.3333333333333333
2022,16,0,7,4,16,11,1,0,1024,9,18,4.0,3,2,5,6,5,7,0.25
2023,16,0,11,3,16,14,1,0,1024,10,20,4.0,2,1,8,11,4,5,0.2222222222222222
2024,11,0,5,2,11,7,1,0,1024,6,12,4.0,1,1,6,6,2,4,0.4
2025,14,0,8,5,14,13,1,0,1024,9,18,4.0,3,1,6,7,8,3,0.25
2026,14,0,8,5,14,13,1,0,1024,9,18,4.0,1,1,7,7,5,6,0.25
2027,11,0,7,3,11,10,1,0,1024,7,14,4.0,1,1,6,6,2,6,0.3333333333333333
2028,14,0,11,2,14,13,1,0,1024,9,18,4.0,3,1,6,5,8,5,0.25
2029,20,0,7,3,20,10,1,0,1024,10,20,4.0,2,1,7,9,6,5,0.2222222222222222
2030,7,0,7,4,7,11,1,0,1024,6,12,4.0,2,1,5,2,4,6,0.4
2031,12,0,5,4,12,9,1,0,1024,7,14,4.0,2,2,5,2,4,8,0.3333333333333333
2032,11,0,10,3,11,13,1,0,1024,8,16,4.0,1,1,6,5,7,4,0.2857142857142857
2033,10,0,7,4,10,11,1,0,1024,7,14,4.0,1,1,7,3,7,4,0.3333333333333333
2034,11,0,6,4,11,10,1,0,1024,7,14,4.0,1,1,6,3,6,5,0.3333333333333333
2035,7,0,14,3,7,17,1,0,1024,8,16,4.0,2,1,6,7,4,5,0.2857142857142857
2036,10,0,8,3,10,11,1,0,1024,7,14,4.0,1,1,6,3,3,8,0.3333333333333333
2037,9,0,13,2,9,15,1,0,1024,8,16,4.0,2,1,7,3,2,11,0.2857142857142857
2038,13,0,6,2,13,8,1,0,1024,7,14,4.0,1,1,5,6,5,3,0.3333333333333333
2039,6,0,7,5,6,12,1,0,1024,6,12,4.0,2,1,5,7,2,3,0.4
2040,11,0,9,4,11,13,1,0,1024,8,16,4.0,3,1,5,7,5,4,0.2857142857142857
2041,14,0,8,5,14,13,1,0,1024,9,18,4.0,2,1,6,2,8,8,0.25
2042,6,0,9,3,6,12,1,0,1024,6,12,4.0,2,1,5,3,4,5,0.4
2043,8,0,7,3,8,10,1,0,1024,6,12,4.0,2,1,5,3,5,4,0.4
2044,14,0,4,3,14,7,1,0,1024,7,14,4.0,1,1,6,5,5,4,0.3333333333333333
2045,12,0,14,4,12,18,1,0,1024,10,20,4.0,3,1,7,8,8,4,0.2222222222222222
2046,7,0,8,6,7,14,1,0,1024,7,14,4.0,1,1,6,7,4,3,0.3333333333333333
2047,10,0,6,5,10,11,1,0,1024,7,14,4.0,2,1,6,6,2,6,0.3333333333333333
2048,13,0,13,4,13,17,1,0,1024,10,20,4.0,4,2,5,6,6,8,0.2222222222222222
2049,11,0,5,5,11,10,1,0,1024,7,14,4.0,1,1,6,7,4,3,0.3333333333333333
2050,14,0,11,5,14,16,1,0,1024,10,20,4.0,2,2,6,7,5,8,0.2222222222222222
2051,12,0,8,4,12,12,1,0,1024,8,16,4.0,2,1,6,7,5,4,0.2857142857142857
2052,13,0,6,2,13,8,1,0,1024,7,14,4.0,3,1,4,5,5,4,0.3333333333333333
2053,17,0,12,1,17,13,1,0,1024,10,20,4.0,4,1,6,7,8,5,0.2222222222222222
2054,5,0,10,3,5,13,1,0,1024,6,12,4.0,2,1,5,0,7,5,0.4
2055,10,0,9,5,10,14,1,0,1024,8,16,4.0,3,1,6,4,7,5,0.2857142857142857
2056,13,0,7,4,13,11,1,0,1024,8,16,4.0,1,1,6,6,5,5,0.2857142857142857
2057,10,0,11,3,10,14,1,0,1024,8,16,4.0,2,1,7,5,6,5,0.2857142857142857
2058,18,0,7,5,18,12,1,0,1024,10,20,4.0,4,1,6,6,5,9,0.2222222222222222
2059,12,0,4,8,12,12,1,0,1024,8,16,4.0,3,1,6,3,9,4,0.2857142857142857
2060,14,0,11,5,14,16,1,0,1024,10,20,4.0,4,1,6,5,11,4,0.2222222222222222
2061,8,0,12,7,8,19,1,0,1024,9,18,4.0,2,1,5,7,4,7,0.25
2062,15,0,9,6,15,15,1,0,1024,10,20,4.0,3,1,6,6,7,7,0.2222222222222222
2063,6,0,10,2,6,12,1,0,1024,6,12,4.0,2,1,5,6,3,3,0.4
2064,12,0,11,1,12,12,1,0,1024,8,16,4.0,3,1,5,5,3,8,0.2857142857142857
